cod_ibge,year,cases_deng,cases_lept,cases_mala,cases_leiv,cases_ltan
352840,2017,21,7,1,0,0
352850,2017,54,0,0,0,0
352850,2017,1,0,0,0,0
352860,2017,0,0,0,0,0
352870,2017,4,0,0,0,2
352880,2017,27,1,0,0,1
352885,2017,10,3,0,0,0
352890,2017,10,0,0,0,0
352900,2017,574,14,3,96,1
352910,2017,5,0,0,0,0
352920,2017,37,0,0,0,0
352930,2017,78,4,0,0,1
352940,2017,276,15,1,2,1
352950,2017,39,0,0,0,0
352960,2017,6,0,0,0,0
352965,2017,2,0,0,0,0
352970,2017,2,0,0,0,0
352980,2017,6,1,0,0,0
352990,2017,12,0,0,0,0
353000,2017,3,0,0,0,0
353010,2017,61,0,0,2,2
353020,2017,79,0,0,0,1
353030,2017,295,0,0,0,0
353040,2017,10,0,0,0,0
353050,2017,79,3,0,0,0
353060,2017,395,27,2,0,0
353070,2017,949,19,0,0,1
353070,2017,1,19,0,0,1
353080,2017,590,6,0,1,0
353100,2017,6,0,0,0,0
353110,2017,32,3,0,2,1
353120,2017,6,0,0,0,0
353130,2017,33,8,0,0,0
353140,2017,46,0,0,0,0
353150,2017,39,0,0,0,0
353160,2017,8,0,0,1,1
353180,2017,33,2,0,1,1
353190,2017,36,0,0,0,0
353200,2017,7,4,0,1,0
353205,2017,3,0,0,0,0
353210,2017,12,0,0,0,0
353220,2017,1,0,0,0,0
353230,2017,0,0,0,0,0
353240,2017,2,0,0,0,0
353250,2017,29,0,0,0,0
353260,2017,20,0,0,0,0
353270,2017,5,0,0,2,0
353280,2017,26,0,0,0,0
353284,2017,10,0,0,0,0
353286,2017,0,0,0,0,0
353290,2017,11,0,0,0,0
353300,2017,29,0,0,0,0
353310,2017,5,0,0,2,0
353320,2017,18,0,0,0,0
353325,2017,3,0,0,0,0
353330,2017,14,0,0,0,0
353340,2017,23,4,0,0,0
353350,2017,170,0,0,0,0
353360,2017,1,0,0,0,0
353370,2017,4,0,0,0,0
353390,2017,241,0,0,0,1
353390,2017,1,0,0,0,1
353400,2017,6,0,0,0,0
353410,2017,6,0,0,1,0
353420,2017,6,0,0,0,0
353430,2017,39,0,0,0,0
353440,2017,242,8,0,0,0
353450,2017,17,2,0,0,0
353460,2017,18,1,0,7,1
353470,2017,153,5,0,0,2
353475,2017,69,0,0,0,0
353480,2017,9,0,0,0,0
353490,2017,18,0,0,1,0
353500,2017,48,0,0,0,0
353510,2017,56,0,0,0,1
353520,2017,26,0,0,0,0
353530,2017,55,0,0,0,0
353540,2017,15,0,0,0,0
353550,2017,312,1,0,0,0
353550,2017,1,1,0,0,0
353560,2017,0,0,0,0,0
353570,2017,22,0,0,0,0
353580,2017,4,0,0,0,0
353590,2017,16,0,0,0,0
353600,2017,7,0,0,0,0
353610,2017,0,0,0,0,0
353620,2017,202,57,3,0,0
353625,2017,5,0,0,0,0
353630,2017,9,0,0,0,0
353640,2017,10,0,0,0,1
353650,2017,474,51,0,0,0
353657,2017,2,0,0,0,0
353660,2017,14,0,0,0,0
353670,2017,49,2,0,0,0
353690,2017,7,0,0,0,0
353700,2017,0,0,0,0,0
353710,2017,60,8,1,0,0
353715,2017,10,0,0,0,0
353720,2017,19,0,0,0,2
353730,2017,251,0,1,13,0
353740,2017,44,0,0,1,0
353750,2017,0,0,0,0,0
353760,2017,8,3,1,0,0
353770,2017,7,0,0,1,1
353780,2017,17,2,0,0,2
353790,2017,17,1,1,0,0
353800,2017,696,11,0,1,0
353800,2017,1,11,0,1,0
353810,2017,14,1,0,0,0
353820,2017,1,0,0,0,0
353830,2017,3,0,0,0,0
353860,2017,2,3,0,0,1
353870,2017,1463,145,1,1,0
353880,2017,10,0,0,0,4
353890,2017,23,1,0,0,0
353900,2017,41,0,0,0,0
353910,2017,14,0,0,0,0
353920,2017,38,0,0,0,0
353930,2017,71,3,0,0,0
353940,2017,22,0,0,0,0
353950,2017,96,2,0,0,1
353960,2017,45,0,0,0,0
353970,2017,4,0,0,0,0
353980,2017,43,6,0,0,0
353990,2017,3,0,0,0,0
354000,2017,12,1,0,7,0
354020,2017,42,0,0,0,0
354025,2017,6,0,0,0,3
354030,2017,14,0,0,0,0
354040,2017,1,0,0,0,0
354060,2017,197,18,0,2,1
354070,2017,231,0,0,0,0
354075,2017,89,1,0,0,1
354080,2017,65,1,0,1,0
354085,2017,8,0,0,0,0
354090,2017,21,0,0,0,0
354100,2017,196,9,0,0,0
354105,2017,3,0,0,0,0
354110,2017,2,0,0,0,0
354120,2017,5,0,0,0,0
354130,2017,77,2,0,2,0
354140,2017,1505,22,10,90,3
354140,2017,1,22,10,90,3
354150,2017,37,0,0,4,0
354160,2017,27,1,0,0,0
354165,2017,1,0,0,0,0
354170,2017,9,0,0,0,1
354190,2017,1,1,0,0,0
354200,2017,1,0,0,2,0
354210,2017,3,0,0,0,0
354220,2017,76,2,0,0,0
354240,2017,98,0,0,0,0
354250,2017,5,0,0,0,0
354260,2017,56,3,0,0,2
354270,2017,0,0,0,0,0
354290,2017,17,0,0,0,0
354310,2017,0,0,0,0,0
354320,2017,12,0,0,0,0
354330,2017,61,3,0,0,0
354340,2017,2652,52,21,11,19
354340,2017,1,52,21,11,19
354350,2017,0,0,0,0,1
354360,2017,8,0,0,0,0
354370,2017,14,0,0,0,0
354380,2017,19,0,0,0,0
354390,2017,466,17,1,0,1
354400,2017,30,2,0,0,0
354410,2017,2,0,0,0,0
354420,2017,50,0,0,0,1
354425,2017,78,0,0,0,0
354430,2017,10,0,0,0,1
354440,2017,1,0,0,0,0
354450,2017,23,0,0,0,0
354460,2017,1,0,0,0,0
354470,2017,0,0,0,0,0
354480,2017,36,0,0,0,0
354490,2017,32,1,0,0,0
354500,2017,16,0,0,0,0
354510,2017,5,0,0,1,2
354515,2017,7,2,0,0,0
354520,2017,535,15,1,0,0
354530,2017,39,2,0,0,0
354540,2017,6,0,0,0,0
354560,2017,53,0,0,0,0
354570,2017,18,0,0,0,0
354580,2017,279,6,0,0,1
354600,2017,7,0,0,0,0
354610,2017,0,0,0,0,0
354620,2017,2,2,0,0,0
354630,2017,71,0,0,0,0
354640,2017,49,6,0,0,0
354650,2017,10,0,0,0,0
354660,2017,58,1,2,3,0
354670,2017,95,1,0,0,0
354680,2017,60,2,0,0,0
354690,2017,17,0,0,0,0
354710,2017,4,0,0,0,0
354720,2017,1,0,0,0,0
354730,2017,91,5,0,1,0
354740,2017,11,0,0,0,0
354750,2017,66,0,0,0,0
354760,2017,70,0,0,0,0
354765,2017,6,0,0,0,0
354770,2017,44,0,0,2,1
354780,2017,451,31,1,2,0
354780,2017,2,31,1,2,0
354790,2017,2,1,0,0,0
354800,2017,89,33,0,0,0
354805,2017,3,0,0,0,0
354810,2017,10,2,0,0,0
354830,2017,4,0,0,0,0
354840,2017,3,0,0,0,0
354850,2017,782,83,3,2,4
354850,2017,2,83,3,2,4
354860,2017,3,0,0,0,0
354870,2017,1262,39,0,1,1
354880,2017,138,15,0,2,0
354890,2017,1109,9,0,2,1
354890,2017,1,9,0,2,1
354900,2017,16,0,0,0,0
354910,2017,195,0,0,0,0
354910,2017,1,0,0,0,0
354920,2017,5,0,0,0,0
354925,2017,10,0,0,0,0
354930,2017,1,0,0,0,0
354940,2017,53,1,0,0,0
354950,2017,3,0,0,0,0
354960,2017,1,0,0,0,0
354970,2017,43,0,0,0,0
354980,2017,3994,77,18,60,6
354980,2017,5,77,18,60,6
354990,2017,9268,100,5,1,1
354990,2017,19,100,5,1,1
354995,2017,10,2,0,0,0
355000,2017,5,0,0,0,0
355010,2017,22,1,0,0,0
355020,2017,27,1,0,0,1
355030,2017,9213,862,91,33,33
355030,2017,6,862,91,33,33
355040,2017,41,1,0,0,0
355060,2017,89,14,1,0,1
355070,2017,703,5,6,0,3
355070,2017,2,5,6,0,3
355080,2017,31,0,0,0,0
355090,2017,82,1,0,0,0
355100,2017,123,31,0,0,0
355110,2017,13,0,0,0,7
355130,2017,1,0,0,0,0
355140,2017,10,0,0,0,0
355150,2017,26,0,0,0,0
355160,2017,19,8,0,0,0
355170,2017,172,12,0,0,0
355180,2017,32,0,0,0,0
355190,2017,52,0,0,0,1
355200,2017,1,0,0,0,0
355210,2017,20,3,0,0,0
355220,2017,4302,117,4,8,5
355220,2017,8,117,4,8,5
355230,2017,39,0,0,0,0
355240,2017,391,22,1,0,3
355250,2017,74,7,0,0,0
355255,2017,15,0,0,0,0
355260,2017,68,0,0,0,0
355270,2017,23,0,0,0,0
355280,2017,40,27,0,0,0
355290,2017,3,0,0,0,0
355300,2017,7,0,0,0,0
355310,2017,110,0,0,0,0
355320,2017,26,0,0,0,0
355330,2017,60,0,0,0,2
355340,2017,95,0,0,0,0
355360,2017,9,0,0,0,0
355365,2017,4,0,0,0,0
355370,2017,108,5,0,0,0
355380,2017,16,0,0,0,0
355385,2017,0,0,0,0,0
355390,2017,8,0,0,0,0
355395,2017,7,0,0,0,0
355400,2017,120,2,1,2,1
355410,2017,1867,27,3,1,0
355430,2017,102,0,0,0,2
355440,2017,6,0,0,0,0
355450,2017,70,4,0,0,0
355450,2017,1,4,0,0,0
355460,2017,0,0,0,0,0
355465,2017,1,0,0,0,0
355470,2017,3,0,0,0,0
355475,2017,2,0,0,0,0
355480,2017,98,0,0,0,0
355490,2017,2,0,1,0,0
355500,2017,244,4,0,7,2
355510,2017,5,0,0,6,1
355520,2017,1,0,0,0,0
355530,2017,1,0,0,0,0
355535,2017,15,0,0,0,0
355540,2017,437,5,1,0,0
355540,2017,1,5,1,0,0
355550,2017,8,0,0,0,0
355560,2017,32,0,0,0,0
355570,2017,12,0,0,0,0
355580,2017,60,0,3,0,0
355600,2017,9,0,0,0,0
355610,2017,65,0,0,0,1
355620,2017,91,14,0,0,0
355630,2017,22,0,0,2,0
355640,2017,44,0,0,0,0
355645,2017,14,1,0,0,0
355650,2017,90,5,0,0,3
355660,2017,4,0,0,0,0
355670,2017,99,5,0,0,0
355680,2017,19,0,0,0,0
355690,2017,15,0,0,0,0
355695,2017,16,0,0,0,0
355700,2017,506,15,0,1,2
355700,2017,2,15,0,1,2
355710,2017,735,7,0,19,4
355710,2017,1,7,0,19,4
355715,2017,16,0,0,0,0
355720,2017,9,0,0,0,0
355730,2017,45,0,0,0,0
350075,2017,10,0,0,0,1
350270,2017,5,0,0,0,0
350310,2017,1,0,0,0,0
350535,2017,0,0,0,0,0
350990,2017,3,0,0,0,0
350995,2017,1,0,0,0,0
351512,2017,10,0,0,0,0
352020,2017,1,1,0,0,0
352280,2017,11,0,0,0,0
352660,2017,10,0,0,0,0
353090,2017,1,0,0,0,0
353215,2017,2,0,0,0,0
353380,2017,0,0,0,0,0
353680,2017,0,0,0,0,0
353850,2017,8,1,0,0,0
354050,2017,0,0,0,0,0
354180,2017,2,0,0,0,0
354230,2017,1,0,0,0,0
354280,2017,0,0,0,0,7
354323,2017,5,0,0,0,0
354550,2017,6,0,0,0,0
354625,2017,0,0,0,0,1
354700,2017,1,0,0,0,0
355050,2017,17,0,0,0,0
355120,2017,0,0,0,0,0
355495,2017,11,2,0,0,0
355590,2017,2,1,0,0,0
350060,2017,9,0,0,0,0
351260,2017,2,0,0,0,0
353282,2017,0,0,0,0,0
354820,2017,0,0,0,0,0
355420,2017,1,1,0,0,0
350540,2017,4,0,0,0,2
351565,2017,5,0,0,0,0
352215,2017,0,0,0,0,1
352265,2017,1,0,0,0,1
354010,2017,1,0,0,0,0
355350,2017,2,0,0,0,0
355635,2017,0,0,0,0,0
350945,2017,1,0,0,0,0
354325,2017,3,0,0,0,0
350315,2017,1,0,0,0,0
350715,2017,0,0,0,0,0
353170,2017,0,0,0,0,0
354300,2017,2,3,0,0,0
350010,2018,75,1,0,15,0
350020,2018,163,0,0,0,0
350030,2018,41,0,0,0,0
350040,2018,4,0,0,0,0
350050,2018,10,1,0,0,0
350055,2018,3,0,0,0,0
350070,2018,58,0,0,0,0
350070,2018,1,0,0,0,0
350080,2018,4,0,0,0,0
350090,2018,17,0,0,0,0
350100,2018,7,0,0,0,0
350110,2018,12,0,0,0,1
350110,2018,1,0,0,0,1
350115,2018,11,0,0,0,0
350120,2018,16,0,0,0,0
350130,2018,11,0,0,0,0
350140,2018,3,0,0,0,0
350150,2018,7,0,0,0,0
350160,2018,187,18,0,0,0
350160,2018,1,18,0,0,0
350170,2018,104,5,2,0,1
350180,2018,15,0,0,0,0
350190,2018,165,58,1,0,3
350200,2018,4,0,0,0,0
350210,2018,2048,0,0,34,2
350210,2018,78,0,0,34,2
350220,2018,15,1,0,0,0
350230,2018,6,0,0,0,0
350240,2018,1,0,0,0,0
350250,2018,18,4,1,0,2
350260,2018,8,0,2,0,0
350275,2018,15,0,0,0,0
350280,2018,554,1,2,52,3
350280,2018,1,1,2,52,3
350290,2018,25,1,0,0,0
350300,2018,100,0,0,0,0
350320,2018,1926,4,0,0,0
350320,2018,48,4,0,0,0
350330,2018,181,47,0,0,0
350335,2018,3,0,0,0,0
350340,2018,1,0,0,0,0
350350,2018,6,0,0,0,0
350360,2018,1,0,0,0,0
350370,2018,31,1,0,0,0
350380,2018,123,4,0,0,0
350390,2018,209,19,0,0,0
350395,2018,5,0,0,0,0
350400,2018,145,24,0,0,1
350400,2018,4,24,0,0,1
350410,2018,387,15,0,0,3
350420,2018,13,0,0,1,0
350430,2018,1,0,0,0,0
350440,2018,13,0,0,0,0
350450,2018,11,0,0,0,0
350460,2018,66,0,0,0,0
350470,2018,4,0,0,0,0
350480,2018,11,0,0,0,0
350490,2018,2,0,0,0,0
350500,2018,2,0,0,0,0
350510,2018,10,0,0,0,0
350520,2018,6,0,0,0,0
350530,2018,15,4,0,1,0
350550,2018,674,11,0,0,0
350550,2018,6,11,0,0,0
350560,2018,151,1,0,0,0
350570,2018,225,41,1,0,1
350570,2018,3,41,1,0,1
350580,2018,44,0,0,10,0
350590,2018,45,0,0,0,0
350600,2018,566,18,0,14,2
350600,2018,31,18,0,14,2
350610,2018,379,5,0,0,1
350610,2018,4,5,0,0,1
350620,2018,2,0,0,0,0
350630,2018,3,0,0,0,0
350635,2018,166,17,143,1,0
350640,2018,12,0,0,0,0
350650,2018,685,4,2,18,0
350650,2018,4,4,2,18,0
350660,2018,2,1,0,0,0
350670,2018,16,0,0,0,0
350680,2018,11,0,0,0,0
350690,2018,2,0,0,0,0
350700,2018,21,0,0,0,0
350710,2018,2,1,0,0,0
350720,2018,2,0,0,0,0
350730,2018,3,0,0,0,0
350740,2018,7,0,0,0,0
350745,2018,5,0,0,0,0
350750,2018,87,18,0,0,4
350760,2018,151,33,0,0,0
350770,2018,14,0,0,1,0
350775,2018,8,0,0,0,0
350780,2018,24,0,0,0,0
350790,2018,31,0,0,0,0
350790,2018,1,0,0,0,0
350800,2018,4,0,0,0,0
350800,2018,1,0,0,0,0
350810,2018,28,0,0,2,0
350820,2018,25,0,0,0,0
350830,2018,0,0,0,0,0
350840,2018,50,0,0,0,2
350850,2018,77,10,0,0,0
350860,2018,84,4,0,0,0
350870,2018,21,1,0,0,0
350880,2018,6,0,0,0,0
350890,2018,0,0,0,0,0
350900,2018,0,2,0,0,0
350910,2018,47,1,0,0,0
350920,2018,3,2,0,0,1
350925,2018,13,0,0,0,0
350930,2018,8,0,0,0,0
350940,2018,13,0,0,0,0
350950,2018,2875,170,18,4,10
350950,2018,7,170,18,4,10
350960,2018,37,4,0,1,1
350960,2018,1,4,0,1,1
350970,2018,0,1,0,0,0
350980,2018,3,0,0,0,0
351000,2018,40,9,0,0,0
351010,2018,4,0,0,0,0
351015,2018,4,0,0,0,0
351020,2018,31,7,0,0,0
351030,2018,10,0,0,0,0
351040,2018,17,2,0,1,0
351050,2018,253,7,6,0,0
351060,2018,12,8,0,1,0
351070,2018,13,0,0,0,0
351080,2018,21,0,0,0,0
351090,2018,1,0,0,0,0
351100,2018,289,0,0,3,0
351100,2018,4,0,0,3,0
351110,2018,633,36,0,3,0
351110,2018,3,36,0,3,0
351120,2018,3,0,0,0,0
351130,2018,219,0,0,0,0
351140,2018,0,0,0,0,0
351150,2018,15,2,0,0,0
351160,2018,4,0,0,0,0
351170,2018,6,0,0,0,0
351190,2018,3,0,0,0,0
351200,2018,52,0,0,0,0
351210,2018,10,0,0,0,0
351220,2018,27,2,0,0,0
351230,2018,26,0,0,0,0
351240,2018,32,3,0,0,0
351250,2018,22,0,0,0,0
351250,2018,1,0,0,0,0
351270,2018,5,0,0,0,0
351280,2018,19,4,0,1,0
351290,2018,2,0,0,0,0
351300,2018,81,26,1,0,1
351310,2018,18,0,0,0,0
351320,2018,16,0,0,0,0
351330,2018,0,0,0,0,0
351340,2018,34,5,0,0,0
351350,2018,47,28,1,0,0
351360,2018,3,2,0,0,0
351370,2018,53,0,0,0,0
351380,2018,177,24,0,0,0
351380,2018,1,24,0,0,0
351385,2018,2,0,0,0,0
351390,2018,5,1,0,0,3
351400,2018,14,3,0,0,0
351410,2018,5,0,0,0,0
351420,2018,0,0,0,0,0
351430,2018,6,0,0,0,0
351440,2018,48,2,0,21,3
351450,2018,2,0,0,1,0
351460,2018,3,0,0,0,0
351470,2018,1,0,0,0,0
351480,2018,4,2,0,0,7
351490,2018,13,0,0,0,0
351492,2018,4,0,0,0,0
351495,2018,0,0,0,0,0
351500,2018,46,0,0,0,0
351510,2018,12,4,0,0,2
351515,2018,13,0,0,1,0
351518,2018,149,8,0,0,1
351519,2018,6,0,0,0,0
351520,2018,95,0,0,0,0
351530,2018,6,0,0,0,0
351535,2018,11,0,0,0,0
351540,2018,1,0,0,0,0
351550,2018,257,17,2,12,1
351550,2018,5,17,2,12,1
351560,2018,3,0,0,0,0
351570,2018,16,10,0,0,0
351580,2018,0,0,0,0,0
351590,2018,4,0,0,0,0
351600,2018,18,7,0,0,0
351610,2018,3,0,0,0,0
351620,2018,297,32,0,4,1
351620,2018,9,32,0,4,1
351630,2018,13,11,0,0,0
351640,2018,31,43,0,0,0
351640,2018,1,43,0,0,0
351650,2018,0,0,0,0,0
351660,2018,4,0,0,0,0
351670,2018,41,1,0,0,0
351680,2018,2,0,0,0,0
351685,2018,16,0,0,0,0
351685,2018,5,0,0,0,0
351690,2018,19,0,0,0,0
351700,2018,7,0,0,1,0
351710,2018,0,0,0,0,0
351720,2018,9,0,0,0,0
351730,2018,22,0,0,0,0
351740,2018,144,0,0,0,0
351750,2018,21,0,1,0,0
351760,2018,1,0,0,0,0
351770,2018,101,0,0,0,1
351780,2018,71,0,0,1,0
351780,2018,7,0,0,1,0
351790,2018,17,0,0,0,0
351800,2018,3,0,0,0,0
351810,2018,1,0,0,0,0
351820,2018,59,0,0,0,0
351830,2018,45,8,0,0,0
351840,2018,190,16,0,0,1
351850,2018,12,0,0,0,0
351860,2018,15,0,0,2,0
351870,2018,272,106,2,5,0
351880,2018,780,140,1,1,4
351880,2018,4,140,1,1,4
351885,2018,5,0,0,0,0
351890,2018,7,0,0,0,0
351900,2018,14,0,0,0,0
351905,2018,73,0,0,0,0
351907,2018,330,21,0,0,0
351910,2018,5,0,0,0,0
351920,2018,5,0,0,0,0
351925,2018,7,0,0,0,0
351930,2018,13,1,0,0,2
351930,2018,1,1,0,0,2
351940,2018,75,0,0,0,0
351940,2018,1,0,0,0,0
351950,2018,0,0,0,0,0
351960,2018,136,2,0,0,0
351970,2018,14,48,0,0,4
351970,2018,1,48,0,0,4
351980,2018,11,0,0,0,0
351990,2018,32,0,0,0,0
352000,2018,13,0,0,0,0
352010,2018,149,0,0,0,0
352010,2018,1,0,0,0,0
352030,2018,9,2,0,0,1
352040,2018,437,7,9,0,1
352040,2018,3,7,9,0,1
352042,2018,5,1,0,0,0
352044,2018,384,0,0,0,0
352044,2018,10,0,0,0,0
352050,2018,41,18,0,1,1
352060,2018,0,0,0,0,0
352070,2018,59,0,0,0,0
352080,2018,19,1,0,1,0
352090,2018,3,0,0,0,0
352100,2018,16,0,0,0,0
352110,2018,11,0,0,0,0
352115,2018,150,0,0,0,0
352115,2018,3,0,0,0,0
352120,2018,0,0,0,0,5
352130,2018,31,0,0,0,0
352130,2018,4,0,0,0,0
352140,2018,58,0,0,0,0
352150,2018,8,0,0,0,0
352160,2018,6,0,0,0,0
352170,2018,5,0,0,0,0
352180,2018,1,0,0,0,0
352190,2018,106,16,0,0,0
352200,2018,1,0,0,0,0
352210,2018,64,15,0,0,0
352210,2018,1,15,0,0,0
352220,2018,64,40,0,0,0
352230,2018,99,4,1,2,1
352240,2018,24,20,1,0,1
352250,2018,42,9,1,1,0
352260,2018,272,1,0,0,1
352260,2018,3,1,0,0,1
352270,2018,31,1,0,0,0
352290,2018,19,0,0,0,0
352300,2018,22,0,0,0,0
352310,2018,35,15,0,0,1
352320,2018,23,0,0,0,0
352320,2018,1,0,0,0,0
352330,2018,2,0,0,0,1
352340,2018,35,13,0,1,1
352350,2018,1,0,0,0,0
352360,2018,2,0,0,0,0
352370,2018,41,0,0,0,0
352370,2018,12,0,0,0,0
352380,2018,38,0,0,0,0
352390,2018,256,16,1,0,3
352390,2018,2,16,1,0,3
352400,2018,1,0,0,0,0
352410,2018,79,3,0,0,0
352420,2018,3,0,0,0,0
352430,2018,82,3,0,0,0
352440,2018,450,29,0,0,3
352440,2018,2,29,0,0,3
352450,2018,182,0,0,0,0
352450,2018,4,0,0,0,0
352460,2018,0,0,0,0,0
352470,2018,391,17,0,0,1
352480,2018,200,1,3,1,1
352490,2018,2,0,0,0,0
352500,2018,17,4,0,0,0
352500,2018,1,4,0,0,0
352510,2018,47,0,0,0,0
352520,2018,9,1,0,0,0
352530,2018,67,14,0,2,1
352540,2018,6,0,0,0,0
352550,2018,6,1,0,0,0
352560,2018,11,0,0,0,0
352570,2018,70,0,0,0,0
352580,2018,1,0,0,0,0
352585,2018,3,0,0,0,0
352590,2018,457,38,0,0,2
352590,2018,3,38,0,0,2
352600,2018,3,0,0,3,1
352610,2018,7,1,0,0,0
352620,2018,1,0,0,0,0
352630,2018,2,0,0,0,0
352640,2018,9,2,0,0,0
352650,2018,7,0,0,0,0
352670,2018,328,1,0,1,0
352670,2018,2,1,0,1,0
352680,2018,15,2,0,0,0
352690,2018,489,33,0,0,0
352690,2018,6,33,0,0,0
352700,2018,9,1,0,0,0
352710,2018,113,0,0,0,0
352720,2018,89,18,0,0,0
352725,2018,5,0,0,0,0
352730,2018,16,5,0,0,0
352730,2018,1,5,0,0,0
352740,2018,13,1,0,3,0
352750,2018,0,0,0,0,0
352760,2018,68,0,0,0,0
352760,2018,1,0,0,0,0
352770,2018,0,0,0,1,1
352780,2018,1,0,0,0,1
352790,2018,1,0,0,0,0
352800,2018,9,0,0,0,0
352810,2018,59,0,0,0,0
352810,2018,3,0,0,0,0
352820,2018,8,0,0,0,0
352830,2018,5,0,0,0,0
352840,2018,26,1,0,0,1
352850,2018,301,0,0,0,2
352860,2018,0,0,0,0,0
352870,2018,4,0,0,0,0
352880,2018,23,7,0,0,0
352880,2018,2,7,0,0,0
352885,2018,5,2,0,0,0
352890,2018,9,0,0,0,0
352900,2018,513,22,7,42,6
352910,2018,5,0,0,0,0
352920,2018,6,0,0,0,0
352930,2018,59,5,0,0,0
352940,2018,114,19,2,0,0
352950,2018,33,1,0,0,0
352950,2018,1,1,0,0,0
352960,2018,25,0,0,0,0
352965,2018,4,0,0,0,0
352970,2018,5,0,0,0,0
352980,2018,1,0,0,0,0
352990,2018,14,2,0,0,4
353000,2018,4,0,0,0,0
353010,2018,48,0,0,5,0
353020,2018,66,0,0,0,0
353020,2018,2,0,0,0,0
353030,2018,266,0,0,0,0
353040,2018,1,0,0,0,0
353050,2018,85,5,0,0,0
353060,2018,185,31,0,0,0
353060,2018,1,31,0,0,0
353070,2018,710,37,0,1,2
353070,2018,1,37,0,1,2
353080,2018,337,4,1,1,1
353100,2018,7,0,0,0,0
353110,2018,20,3,0,0,0
353120,2018,10,2,0,0,0
353130,2018,82,15,0,0,0
353140,2018,37,0,0,0,0
353150,2018,10,0,0,0,0
353160,2018,4,0,0,0,0
353180,2018,13,2,0,0,0
353190,2018,14,0,0,0,0
353200,2018,4,3,0,0,0
353205,2018,140,0,0,0,0
353210,2018,54,0,0,0,0
353210,2018,1,0,0,0,0
353220,2018,2,0,0,0,0
353230,2018,0,1,0,0,0
353240,2018,10,0,0,0,3
353250,2018,98,0,0,9,0
353260,2018,12,0,0,0,0
353270,2018,2,0,0,0,0
353280,2018,26,0,0,0,0
353280,2018,1,0,0,0,0
353284,2018,1,0,0,0,0
353286,2018,0,0,0,0,0
353290,2018,12,0,0,0,0
353300,2018,33,0,0,0,0
353310,2018,3,0,0,0,0
353310,2018,1,0,0,0,0
353320,2018,21,1,0,0,0
353325,2018,2,0,0,0,0
353330,2018,7,0,0,0,0
353340,2018,17,3,0,0,0
353350,2018,57,1,0,0,0
353360,2018,7,0,0,0,0
353370,2018,1,0,0,0,0
353390,2018,360,1,0,0,1
353390,2018,2,1,0,0,1
353400,2018,10,0,0,0,0
353400,2018,1,0,0,0,0
353410,2018,14,1,0,0,0
353420,2018,9,0,0,0,0
353430,2018,61,0,0,0,0
353440,2018,154,20,1,0,0
353440,2018,1,20,1,0,0
353450,2018,23,0,0,0,0
353460,2018,8,1,0,4,1
353470,2018,126,8,0,0,1
353475,2018,43,0,0,1,0
353480,2018,11,0,0,1,1
353490,2018,3,0,0,1,0
353500,2018,254,0,0,0,0
353500,2018,19,0,0,0,0
353510,2018,33,0,0,0,1
353520,2018,22,0,0,0,0
353530,2018,35,0,0,0,0
353540,2018,25,0,0,1,0
353550,2018,100,6,0,0,0
353560,2018,3,1,0,0,0
353570,2018,14,0,0,0,0
353580,2018,2,0,0,0,0
353590,2018,39,0,0,0,0
353600,2018,19,0,0,1,0
353610,2018,4,0,0,0,0
353620,2018,184,53,3,0,0
353625,2018,4,0,0,0,0
353630,2018,2,0,0,0,0
353640,2018,13,0,0,0,0
353640,2018,3,0,0,0,0
353650,2018,369,111,0,0,0
353650,2018,1,111,0,0,0
353657,2018,0,0,0,0,0
353660,2018,10,0,0,0,0
353670,2018,13,0,1,0,0
353690,2018,12,0,0,0,0
353700,2018,6,0,0,0,0
353700,2018,1,0,0,0,0
353710,2018,104,20,0,0,0
353715,2018,0,0,0,0,1
353720,2018,10,0,0,0,1
353730,2018,64,1,0,17,1
353740,2018,306,0,0,2,0
353750,2018,0,0,0,0,0
353760,2018,5,8,0,0,0
353770,2018,3,0,0,0,0
353780,2018,24,5,0,0,2
353780,2018,1,5,0,0,2
353790,2018,5,2,0,0,1
353800,2018,575,5,1,0,0
353800,2018,1,5,1,0,0
353810,2018,3,0,0,0,0
353820,2018,3,0,0,0,0
353830,2018,2,0,0,0,0
353860,2018,7,4,0,0,0
353870,2018,657,95,0,0,2
353870,2018,6,95,0,0,2
353880,2018,23,1,0,0,0
353890,2018,11,1,0,0,0
353900,2018,93,0,0,0,0
353910,2018,0,0,0,0,0
353920,2018,10,0,0,0,0
353930,2018,50,3,0,0,1
353940,2018,10,0,0,0,0
353950,2018,637,2,0,0,0
353960,2018,24,0,0,0,0
353970,2018,2,0,0,0,0
353980,2018,21,1,0,1,1
353990,2018,4,0,0,0,0
354000,2018,21,1,0,3,0
354020,2018,40,0,0,0,0
354025,2018,10,0,0,0,0
354030,2018,10,0,0,0,0
354040,2018,2,0,0,0,0
354060,2018,1327,31,0,0,2
354060,2018,2,31,0,0,2
354070,2018,143,0,0,0,0
354070,2018,1,0,0,0,0
354075,2018,46,1,0,0,0
354080,2018,34,0,0,0,0
354085,2018,1,0,0,0,0
354090,2018,7,0,0,0,0
354100,2018,76,17,1,1,0
354100,2018,1,17,1,1,0
354105,2018,3,0,0,0,0
354110,2018,1,0,0,0,0
354120,2018,4,0,0,0,0
354130,2018,62,0,0,0,1
354130,2018,1,0,0,0,1
